time,y,true_probs,oracle,oracle_80,constant_0.5,constant_0,constant_1,laplace,k29_epa,k29_poly3,k29_rbf0.01,mix_50_50_random_oracle,mix_80_20_random_oracle,mix_50_50_oracle_random,mix_80_20_oracle_random
2854,0,0.5898240622403615,0.0,0.2,0.5,0,1,0.4914185639229422,0.51171875,0.5146484375,0.4921875,0.5,0.5,0.0,0.0
2855,1,0.480221254832727,1.0,0.8,0.5,0,1,0.4915966386554621,0.4853515625,0.5009765625,0.4921875,1.0,0.5,0.5,1.0
2856,1,0.4162223740614794,1.0,0.8,0.5,0,1,0.4917745887294364,0.51171875,0.513671875,0.4921875,0.5,1.0,1.0,0.5
2857,1,0.5909188495330966,1.0,0.8,0.5,0,1,0.4919524142757173,0.537109375,0.52734375,0.4931640625,1.0,0.5,0.5,1.0
2858,0,0.5080719890433867,0.0,0.2,0.5,0,1,0.4917803427771948,0.560546875,0.541015625,0.4931640625,0.5,0.5,0.0,0.0
2859,1,0.3962970656151308,1.0,0.8,0.5,0,1,0.4919580419580419,0.5322265625,0.525390625,0.4931640625,1.0,0.5,0.5,1.0
2860,1,0.3887094105128383,1.0,0.8,0.5,0,1,0.4921356169171618,0.5556640625,0.5390625,0.4931640625,0.5,0.5,1.0,1.0
2861,0,0.5095411875826867,0.0,0.2,0.5,0,1,0.4919636617749825,0.5791015625,0.552734375,0.4931640625,0.0,0.0,0.5,0.5
2862,1,0.7337409661478276,1.0,0.8,0.5,0,1,0.4921411107230178,0.548828125,0.5361328125,0.4931640625,0.5,0.5,1.0,1.0
2863,0,0.4607179396453791,0.0,0.2,0.5,0,1,0.4919692737430167,0.572265625,0.5498046875,0.4931640625,0.0,0.5,0.5,0.0
2864,0,0.4663726140914421,0.0,0.2,0.5,0,1,0.4917975567190227,0.54296875,0.533203125,0.4931640625,0.5,0.5,0.0,0.0
2865,1,0.6523771197617053,1.0,0.8,0.5,0,1,0.4919748778785764,0.5146484375,0.517578125,0.4931640625,1.0,0.5,0.5,1.0
2866,1,0.4942718800209484,1.0,0.8,0.5,0,1,0.4921520753400767,0.5400390625,0.53125,0.4931640625,0.5,1.0,1.0,0.5
2867,0,0.3551533136752012,0.0,0.2,0.5,0,1,0.4919804741980474,0.5634765625,0.544921875,0.4931640625,0.0,0.5,0.5,0.0
2868,0,0.3427203547451827,0.0,0.2,0.5,0,1,0.4918089926803764,0.5341796875,0.529296875,0.4931640625,0.5,0.5,0.0,0.0
2869,1,0.6226663973787481,1.0,0.8,0.5,0,1,0.49198606271777,0.5068359375,0.513671875,0.4931640625,1.0,0.5,0.5,1.0
2870,0,0.5666354542250189,0.0,0.2,0.5,0,1,0.4918146987112504,0.5322265625,0.52734375,0.4931640625,0.5,0.5,0.0,0.0
2871,1,0.5826125708431193,1.0,0.8,0.5,0,1,0.491991643454039,0.5048828125,0.5126953125,0.4931640625,1.0,1.0,0.5,0.5
2872,0,0.4942243441621287,0.0,0.2,0.5,0,1,0.4918203967977723,0.5302734375,0.5263671875,0.4931640625,0.5,0.5,0.0,0.0
2873,0,0.4273287974017202,0.0,0.2,0.5,0,1,0.4916492693110647,0.5029296875,0.51171875,0.4931640625,0.0,0.5,0.5,0.0
2874,1,0.4782836884275833,1.0,0.8,0.5,0,1,0.4918260869565217,0.4775390625,0.4970703125,0.4921875,0.5,0.5,1.0,1.0
2875,1,0.5136031217374377,1.0,0.8,0.5,0,1,0.4920027816411683,0.50390625,0.5107421875,0.4931640625,1.0,0.5,0.5,1.0
2876,0,0.4161688844301299,0.0,0.2,0.5,0,1,0.491831769204032,0.529296875,0.5244140625,0.4931640625,0.5,0.0,0.0,0.5
2877,1,0.5561449909551127,1.0,0.8,0.5,0,1,0.4920083391243919,0.5029296875,0.509765625,0.4931640625,1.0,0.5,0.5,1.0
2878,0,0.3740403831200278,0.0,0.2,0.5,0,1,0.4918374435567905,0.5283203125,0.5234375,0.4931640625,0.5,0.5,0.0,0.0
2879,0,0.4667241235424776,0.0,0.2,0.5,0,1,0.4916666666666666,0.5009765625,0.5087890625,0.4931640625,0.0,0.5,0.5,0.0
2880,0,0.4795992127523497,0.0,0.2,0.5,0,1,0.4914960083304408,0.4755859375,0.4951171875,0.4921875,0.5,0.5,0.0,0.0
2881,0,0.4308980186824631,0.0,0.2,0.5,0,1,0.4913254684247051,0.451171875,0.4814453125,0.4921875,0.0,0.0,0.5,0.5
2882,0,0.2794494644980178,0.0,0.2,0.5,0,1,0.4911550468262227,0.427734375,0.4697265625,0.4921875,0.5,0.5,0.0,0.0
2883,0,0.5447869664111252,0.0,0.2,0.5,0,1,0.4909847434119279,0.40625,0.4580078125,0.4921875,0.0,0.5,0.5,0.0
2884,0,0.4244249239559733,0.0,0.2,0.5,0,1,0.4908145580589255,0.384765625,0.4462890625,0.4912109375,0.5,0.5,0.0,0.0
2885,0,0.6325707959324371,0.0,0.2,0.5,0,1,0.4906444906444906,0.365234375,0.435546875,0.4912109375,0.0,0.5,0.5,0.0
2886,0,0.4658017722315948,0.0,0.2,0.5,0,1,0.4904745410460686,0.3466796875,0.42578125,0.4912109375,0.5,0.0,0.0,0.5
2887,0,0.4458640411568779,0.0,0.2,0.5,0,1,0.4903047091412742,0.3291015625,0.416015625,0.490234375,0.0,0.5,0.5,0.0
2888,1,0.5091521946778877,1.0,0.8,0.5,0,1,0.4904811353409484,0.3125,0.40625,0.490234375,0.5,0.5,1.0,1.0
2889,1,0.6053439748630448,1.0,0.8,0.5,0,1,0.4906574394463668,0.34765625,0.419921875,0.490234375,1.0,0.5,0.5,1.0
2890,0,0.443659233688183,0.0,0.2,0.5,0,1,0.4904877205119335,0.380859375,0.4326171875,0.4912109375,0.5,0.5,0.0,0.0
2891,1,0.6014737694829777,1.0,0.8,0.5,0,1,0.4906639004149377,0.361328125,0.4228515625,0.490234375,1.0,1.0,0.5,0.5
2892,0,0.6440303641017623,0.0,0.2,0.5,0,1,0.4904942965779467,0.3935546875,0.4365234375,0.4912109375,0.5,0.5,0.0,0.0
2893,1,0.5990322810655946,1.0,0.8,0.5,0,1,0.4906703524533518,0.3740234375,0.42578125,0.4912109375,1.0,0.5,0.5,1.0
2894,1,0.6626431490992257,1.0,0.8,0.5,0,1,0.490846286701209,0.4052734375,0.439453125,0.4912109375,0.5,0.5,1.0,1.0
2895,0,0.6292646021012469,0.0,0.2,0.5,0,1,0.4906767955801105,0.4365234375,0.453125,0.4912109375,0.0,0.5,0.5,0.0
2896,1,0.6514882293893006,1.0,0.8,0.5,0,1,0.4908526061442872,0.4140625,0.44140625,0.4912109375,0.5,1.0,1.0,0.5
2897,0,0.6604326319415641,0.0,0.2,0.5,0,1,0.4906832298136646,0.443359375,0.455078125,0.4912109375,0.0,0.5,0.5,0.0
2898,1,0.5208069529629964,1.0,0.8,0.5,0,1,0.4908589168678854,0.4208984375,0.4443359375,0.4912109375,0.5,0.5,1.0,1.0
2899,0,0.4570776100427801,0.0,0.2,0.5,0,1,0.4906896551724138,0.4501953125,0.45703125,0.4912109375,0.0,0.5,0.5,0.0
2900,1,0.2737756364756194,1.0,0.8,0.5,0,1,0.4908652188900379,0.427734375,0.4462890625,0.4912109375,0.5,0.5,1.0,1.0
2901,0,0.3677266880478204,0.0,0.2,0.5,0,1,0.4906960716747071,0.45703125,0.4599609375,0.4912109375,0.0,0.0,0.5,0.5
2902,1,0.4551717200841204,1.0,0.8,0.5,0,1,0.4908715122287289,0.43359375,0.4482421875,0.4912109375,0.5,0.5,1.0,1.0
2903,0,0.4618264912759434,0.0,0.2,0.5,0,1,0.490702479338843,0.462890625,0.4619140625,0.4912109375,0.0,0.5,0.5,0.0
2904,1,0.4847205536597913,1.0,0.8,0.5,0,1,0.4908777969018933,0.4384765625,0.4501953125,0.4912109375,0.5,0.5,1.0,1.0
2905,0,0.399923950975125,0.0,0.2,0.5,0,1,0.4907088781830695,0.4677734375,0.4638671875,0.4912109375,0.0,0.5,0.5,0.0
2906,0,0.3404222388558686,0.0,0.2,0.5,0,1,0.4905400756793945,0.443359375,0.4521484375,0.4912109375,0.5,0.0,0.0,0.5
2907,1,0.4869776833533273,1.0,0.8,0.5,0,1,0.4907152682255846,0.4208984375,0.44140625,0.4912109375,1.0,0.5,0.5,1.0
2908,1,0.4810582071188209,1.0,0.8,0.5,0,1,0.4908903403231351,0.4501953125,0.455078125,0.4912109375,0.5,0.5,1.0,1.0
2909,0,0.4192445958450134,0.0,0.2,0.5,0,1,0.490721649484536,0.478515625,0.4677734375,0.4912109375,0.0,0.5,0.5,0.0
2910,0,0.4257847838349615,0.0,0.2,0.5,0,1,0.4905530745448299,0.4541015625,0.4560546875,0.4912109375,0.5,0.5,0.0,0.0
2911,1,0.4059843408127593,1.0,0.8,0.5,0,1,0.4907280219780219,0.4306640625,0.4453125,0.4912109375,1.0,1.0,0.5,0.5
2912,0,0.4603476260983682,0.0,0.2,0.5,0,1,0.4905595605904566,0.4599609375,0.458984375,0.4912109375,0.5,0.5,0.0,0.0
2913,0,0.4143697173004749,0.0,0.2,0.5,0,1,0.4903912148249828,0.4365234375,0.447265625,0.4912109375,0.0,0.5,0.5,0.0
2914,0,0.6259875331517015,0.0,0.2,0.5,0,1,0.4902229845626072,0.4140625,0.4365234375,0.490234375,0.5,0.5,0.0,0.0
2915,0,0.5240996732045121,0.0,0.2,0.5,0,1,0.4900548696844993,0.3935546875,0.4267578125,0.490234375,0.0,0.5,0.5,0.0
2916,0,0.4027682081973482,0.0,0.2,0.5,0,1,0.4898868700719918,0.373046875,0.4169921875,0.490234375,0.5,0.0,0.0,0.5
2917,0,0.4719552218532545,0.0,0.2,0.5,0,1,0.4897189856065798,0.3544921875,0.4072265625,0.490234375,0.0,0.5,0.5,0.0
2918,0,0.3819714393648809,0.0,0.2,0.5,0,1,0.4895512161699212,0.3369140625,0.3984375,0.4892578125,0.5,0.5,0.0,0.0
2919,1,0.6012168295174788,1.0,0.8,0.5,0,1,0.4897260273972603,0.3193359375,0.388671875,0.4892578125,1.0,0.5,0.5,1.0
2920,0,0.638418672458082,0.0,0.2,0.5,0,1,0.4895583704210887,0.353515625,0.40234375,0.4892578125,0.5,0.5,0.0,0.0
2921,1,0.6252001982753032,1.0,0.8,0.5,0,1,0.4897330595482546,0.3359375,0.3935546875,0.4892578125,1.0,1.0,0.5,0.5
2922,0,0.3855307368757402,0.0,0.2,0.5,0,1,0.4895655148819706,0.369140625,0.4072265625,0.4892578125,0.5,0.5,0.0,0.0
2923,1,0.4908732980273824,1.0,0.8,0.5,0,1,0.4897400820793434,0.3505859375,0.3974609375,0.4892578125,1.0,0.5,0.5,1.0
2924,0,0.4598429324487084,0.0,0.2,0.5,0,1,0.4895726495726495,0.3837890625,0.4111328125,0.4892578125,0.5,0.5,0.0,0.0
2925,1,0.5562013105914182,1.0,0.8,0.5,0,1,0.4897470950102529,0.3642578125,0.40234375,0.4892578125,1.0,0.5,0.5,1.0
2926,0,0.3992090196716102,0.0,0.2,0.5,0,1,0.4895797745131534,0.396484375,0.4150390625,0.4892578125,0.5,0.0,0.0,0.5
2927,1,0.4324108305998983,1.0,0.8,0.5,0,1,0.4897540983606557,0.3759765625,0.40625,0.4892578125,1.0,0.5,0.5,1.0
2928,1,0.4586782971648191,1.0,0.8,0.5,0,1,0.4899283031751451,0.408203125,0.4189453125,0.4892578125,0.5,0.5,1.0,1.0
2929,0,0.5153288469132424,0.0,0.2,0.5,0,1,0.4897610921501706,0.4384765625,0.4326171875,0.490234375,0.0,0.5,0.5,0.0
2930,1,0.5694128708137887,1.0,0.8,0.5,0,1,0.4899351757079495,0.416015625,0.4228515625,0.4892578125,0.5,0.5,1.0,1.0
2931,1,0.4671272307263392,1.0,0.8,0.5,0,1,0.4901091405184175,0.4453125,0.435546875,0.490234375,1.0,1.0,0.5,0.5
2932,1,0.5663965075526222,1.0,0.8,0.5,0,1,0.4902829867030344,0.4736328125,0.44921875,0.490234375,0.5,0.5,1.0,1.0
2933,1,0.5822076356797138,1.0,0.8,0.5,0,1,0.4904567143830947,0.5,0.462890625,0.490234375,1.0,0.5,0.5,1.0
2934,1,0.4786784763128179,1.0,0.8,0.5,0,1,0.4906303236797274,0.525390625,0.4755859375,0.490234375,0.5,0.5,1.0,1.0
2935,0,0.3754341867134403,0.0,0.2,0.5,0,1,0.4904632152588556,0.5498046875,0.4892578125,0.4912109375,0.0,0.5,0.5,0.0
2936,0,0.382880966456586,0.0,0.2,0.5,0,1,0.4902962206332993,0.5224609375,0.4765625,0.490234375,0.5,0.0,0.0,0.5
2937,0,0.5591726975151569,0.0,0.2,0.5,0,1,0.4901293396868618,0.4951171875,0.46484375,0.490234375,0.0,0.5,0.5,0.0
2938,0,0.452377556368533,0.0,0.2,0.5,0,1,0.4899625723035046,0.470703125,0.453125,0.490234375,0.5,0.5,0.0,0.0
2939,0,0.3287370677317545,0.0,0.2,0.5,0,1,0.4897959183673469,0.4462890625,0.4423828125,0.490234375,0.0,0.5,0.5,0.0
2940,1,0.5612952368183001,1.0,0.8,0.5,0,1,0.4899693981638898,0.423828125,0.431640625,0.4892578125,0.5,0.5,1.0,1.0
2941,0,0.5129554520546219,0.0,0.2,0.5,0,1,0.4898028552005438,0.453125,0.4453125,0.490234375,0.0,0.0,0.5,0.5
2942,0,0.3594032918857371,0.0,0.2,0.5,0,1,0.4896364254162419,0.4296875,0.4345703125,0.4892578125,0.5,0.5,0.0,0.0
2943,1,0.6179419981202646,1.0,0.8,0.5,0,1,0.4898097826086957,0.408203125,0.423828125,0.4892578125,1.0,0.5,0.5,1.0
2944,1,0.583663598715775,1.0,0.8,0.5,0,1,0.4899830220713073,0.4384765625,0.4375,0.4892578125,0.5,0.5,1.0,1.0
2945,1,0.5138745251290179,1.0,0.8,0.5,0,1,0.4901561439239646,0.466796875,0.451171875,0.490234375,1.0,0.5,0.5,1.0
2946,0,0.3725680632265583,0.0,0.2,0.5,0,1,0.4899898201560909,0.494140625,0.4638671875,0.490234375,0.5,0.0,0.0,0.5
2947,0,0.3597669467114717,0.0,0.2,0.5,0,1,0.4898236092265943,0.46875,0.453125,0.490234375,0.0,0.5,0.5,0.0
2948,1,0.4692931513158563,1.0,0.8,0.5,0,1,0.4899966090200068,0.4453125,0.44140625,0.4892578125,0.5,0.5,1.0,1.0
2949,0,0.328608461044971,0.0,0.2,0.5,0,1,0.4898305084745762,0.47265625,0.455078125,0.490234375,0.0,0.5,0.5,0.0
2950,0,0.5405080273184486,0.0,0.2,0.5,0,1,0.4896645205015249,0.44921875,0.4443359375,0.4892578125,0.5,0.5,0.0,0.0
2951,1,0.3589176686619663,1.0,0.8,0.5,0,1,0.4898373983739837,0.4267578125,0.43359375,0.4892578125,1.0,1.0,0.5,0.5
2952,0,0.5164912729254698,0.0,0.2,0.5,0,1,0.4896715204876397,0.455078125,0.447265625,0.490234375,0.5,0.5,0.0,0.0
2953,1,0.4711868547273273,1.0,0.8,0.5,0,1,0.489844278943805,0.4326171875,0.4365234375,0.4892578125,1.0,0.5,0.5,1.0
2954,1,0.5711785268097044,1.0,0.8,0.5,0,1,0.4900169204737732,0.4609375,0.44921875,0.490234375,0.5,0.5,1.0,1.0
2955,1,0.4062052404738512,1.0,0.8,0.5,0,1,0.4901894451962111,0.48828125,0.462890625,0.490234375,1.0,0.5,0.5,1.0
2956,1,0.5273729449524724,1.0,0.8,0.5,0,1,0.4903618532296246,0.5146484375,0.4755859375,0.490234375,0.5,1.0,1.0,0.5
2957,0,0.3605159807165357,0.0,0.2,0.5,0,1,0.4901960784313725,0.5390625,0.4892578125,0.490234375,0.0,0.5,0.5,0.0
2958,0,0.5795549551769407,0.0,0.2,0.5,0,1,0.4900304156809733,0.51171875,0.4765625,0.490234375,0.5,0.5,0.0,0.0
2959,0,0.4885038233722505,0.0,0.2,0.5,0,1,0.4898648648648648,0.4853515625,0.46484375,0.490234375,0.0,0.5,0.5,0.0
2960,1,0.5495850668965431,1.0,0.8,0.5,0,1,0.4900371496116177,0.4609375,0.453125,0.490234375,0.5,0.5,1.0,1.0
2961,1,0.3679474653171968,1.0,0.8,0.5,0,1,0.4902093180283592,0.48828125,0.466796875,0.490234375,1.0,1.0,0.5,0.5
2962,0,0.5499084275671766,0.0,0.2,0.5,0,1,0.4900438744515693,0.5146484375,0.4794921875,0.490234375,0.5,0.5,0.0,0.0
2963,1,0.5306203396303708,1.0,0.8,0.5,0,1,0.4902159244264507,0.48828125,0.4677734375,0.490234375,1.0,0.5,0.5,1.0
2964,0,0.5363697892713363,0.0,0.2,0.5,0,1,0.4900505902192242,0.513671875,0.48046875,0.490234375,0.5,0.5,0.0,0.0
2965,1,0.5312633963013986,1.0,0.8,0.5,0,1,0.490222521915037,0.48828125,0.46875,0.490234375,1.0,0.5,0.5,1.0
2966,0,0.4806536117209652,0.0,0.2,0.5,0,1,0.4900572969329289,0.513671875,0.482421875,0.490234375,0.5,0.0,0.0,0.5
2967,1,0.6241299220315991,1.0,0.8,0.5,0,1,0.4902291105121293,0.48828125,0.4697265625,0.490234375,1.0,0.5,0.5,1.0
2968,0,0.4844102014234296,0.0,0.2,0.5,0,1,0.4900639946109801,0.513671875,0.4833984375,0.490234375,0.5,0.5,0.0,0.0
2969,1,0.4260830799609171,1.0,0.8,0.5,0,1,0.4902356902356902,0.48828125,0.470703125,0.490234375,1.0,0.5,0.5,1.0
2970,0,0.4941273806631061,0.0,0.2,0.5,0,1,0.4900706832716257,0.513671875,0.484375,0.490234375,0.5,0.5,0.0,0.0
2971,0,0.404948205455547,0.0,0.2,0.5,0,1,0.4899057873485868,0.48828125,0.4716796875,0.490234375,0.0,0.0,0.5,0.5
2972,0,0.4536003576669156,0.0,0.2,0.5,0,1,0.489741002354524,0.462890625,0.4599609375,0.490234375,0.5,0.5,0.0,0.0
2973,0,0.4822753383810601,0.0,0.2,0.5,0,1,0.4895763281775386,0.439453125,0.44921875,0.4892578125,0.0,0.5,0.5,0.0
2974,0,0.462044587935414,0.0,0.2,0.5,0,1,0.4894117647058824,0.41796875,0.4384765625,0.4892578125,0.5,0.5,0.0,0.0
2975,1,0.5199397072805486,1.0,0.8,0.5,0,1,0.4895833333333333,0.396484375,0.427734375,0.4892578125,1.0,0.5,0.5,1.0
2976,1,0.6945761391306327,1.0,0.8,0.5,0,1,0.4897547866980181,0.4267578125,0.44140625,0.4892578125,0.5,1.0,1.0,0.5
2977,0,0.557094983984612,0.0,0.2,0.5,0,1,0.4895903290799194,0.4560546875,0.4541015625,0.4892578125,0.0,0.5,0.5,0.0
2978,1,0.6072300647288091,1.0,0.8,0.5,0,1,0.4897616649882511,0.4326171875,0.443359375,0.4892578125,0.5,0.5,1.0,1.0
2979,1,0.4496290562631763,1.0,0.8,0.5,0,1,0.4899328859060403,0.4619140625,0.45703125,0.4892578125,1.0,0.5,0.5,1.0
2980,0,0.4412983711494851,0.0,0.2,0.5,0,1,0.4897685340489768,0.48828125,0.4697265625,0.490234375,0.5,0.5,0.0,0.0
2981,1,0.462182195310701,1.0,0.8,0.5,0,1,0.4899396378269617,0.4638671875,0.4580078125,0.4892578125,1.0,1.0,0.5,0.5
2982,1,0.5852889097268877,1.0,0.8,0.5,0,1,0.4901106268856856,0.4912109375,0.4716796875,0.490234375,0.5,0.5,1.0,1.0
2983,0,0.2851881521769102,0.0,0.2,0.5,0,1,0.4899463806970509,0.5166015625,0.484375,0.490234375,0.0,0.5,0.5,0.0
2984,0,0.3966835224708632,0.0,0.2,0.5,0,1,0.4897822445561139,0.4912109375,0.47265625,0.490234375,0.5,0.5,0.0,0.0
2985,1,0.510233584683422,1.0,0.8,0.5,0,1,0.4899531145344943,0.4658203125,0.4609375,0.4892578125,1.0,0.5,0.5,1.0
2986,1,0.4775907632937071,1.0,0.8,0.5,0,1,0.490123870103783,0.4931640625,0.4736328125,0.490234375,0.5,1.0,1.0,0.5
2987,1,0.6967729682143046,1.0,0.8,0.5,0,1,0.4902945113788487,0.5185546875,0.4873046875,0.490234375,1.0,0.5,0.5,1.0
2988,1,0.5447683215742656,1.0,0.8,0.5,0,1,0.4904650384744061,0.54296875,0.5,0.490234375,0.5,0.5,1.0,1.0
2989,0,0.4337808556469519,0.0,0.2,0.5,0,1,0.4903010033444816,0.5654296875,0.513671875,0.490234375,0.0,0.5,0.5,0.0
2990,0,0.3422392931460652,0.0,0.2,0.5,0,1,0.4901370779003677,0.537109375,0.5,0.490234375,0.5,0.5,0.0,0.0
2991,0,0.4659439965062137,0.0,0.2,0.5,0,1,0.4899732620320856,0.509765625,0.486328125,0.490234375,0.0,0.0,0.5,0.5
2992,0,0.3696779917321585,0.0,0.2,0.5,0,1,0.4898095556298029,0.484375,0.474609375,0.490234375,0.5,0.5,0.0,0.0
2993,0,0.5466750650418435,0.0,0.2,0.5,0,1,0.4896459585838343,0.4599609375,0.462890625,0.4892578125,0.0,0.5,0.5,0.0
2994,1,0.5161106322241679,1.0,0.8,0.5,0,1,0.4898163606010016,0.4375,0.451171875,0.4892578125,0.5,0.5,1.0,1.0
2995,0,0.5320031932092731,0.0,0.2,0.5,0,1,0.489652870493992,0.46484375,0.46484375,0.4892578125,0.0,0.5,0.5,0.0
2996,0,0.7079176664795037,0.0,0.2,0.5,0,1,0.4894894894894895,0.4423828125,0.453125,0.4892578125,0.5,0.0,0.0,0.5
2997,0,0.4092534018579702,0.0,0.2,0.5,0,1,0.4893262174783189,0.419921875,0.4423828125,0.4892578125,0.0,0.5,0.5,0.0
2998,1,0.4807595792204093,1.0,0.8,0.5,0,1,0.4894964988329443,0.3984375,0.431640625,0.4892578125,0.5,0.5,1.0,1.0
2999,1,0.3787484255511091,1.0,0.8,0.5,0,1,0.4896666666666666,0.4287109375,0.4453125,0.4892578125,1.0,0.5,0.5,1.0
3000,0,0.4919401483849874,0.0,0.2,0.5,0,1,0.4895034988337221,0.4580078125,0.4580078125,0.4892578125,0.5,0.5,0.0,0.0
3001,0,0.6593273615950027,0.0,0.2,0.5,0,1,0.4893404397068621,0.4345703125,0.447265625,0.4892578125,0.0,0.0,0.5,0.5
3002,1,0.5568722399120472,1.0,0.8,0.5,0,1,0.4895104895104895,0.4130859375,0.4365234375,0.4892578125,0.5,0.5,1.0,1.0
3003,0,0.4885512954410799,0.0,0.2,0.5,0,1,0.4893475366178428,0.4423828125,0.4501953125,0.4892578125,0.0,0.5,0.5,0.0
3004,0,0.5251630248819891,0.0,0.2,0.5,0,1,0.4891846921797005,0.419921875,0.439453125,0.4892578125,0.5,0.5,0.0,0.0
3005,0,0.378914436205641,0.0,0.2,0.5,0,1,0.4890219560878243,0.3994140625,0.4287109375,0.4892578125,0.0,0.5,0.5,0.0
3006,0,0.460626628830561,0.0,0.2,0.5,0,1,0.4888593282341203,0.37890625,0.4189453125,0.48828125,0.5,0.0,0.0,0.5
3007,1,0.5085252574570387,1.0,0.8,0.5,0,1,0.4890292553191489,0.3603515625,0.4091796875,0.48828125,1.0,0.5,0.5,1.0
3008,1,0.5099421986708542,1.0,0.8,0.5,0,1,0.4891990694582918,0.3916015625,0.4228515625,0.48828125,0.5,0.5,1.0,1.0
3009,0,0.3469383755601383,0.0,0.2,0.5,0,1,0.4890365448504983,0.4228515625,0.435546875,0.4892578125,0.0,0.5,0.5,0.0
3010,1,0.5327623179234782,1.0,0.8,0.5,0,1,0.4892062437728329,0.4013671875,0.42578125,0.48828125,0.5,0.5,1.0,1.0
3011,1,0.527919649251421,1.0,0.8,0.5,0,1,0.4893758300132802,0.431640625,0.439453125,0.4892578125,1.0,1.0,0.5,0.5
3012,1,0.4622948793727222,1.0,0.8,0.5,0,1,0.4895453036840358,0.4599609375,0.4521484375,0.4892578125,0.5,0.5,1.0,1.0
3013,0,0.50041749990825,0.0,0.2,0.5,0,1,0.4893828798938288,0.4873046875,0.46484375,0.4892578125,0.0,0.5,0.5,0.0
3014,0,0.3516508446631998,0.0,0.2,0.5,0,1,0.4892205638474295,0.462890625,0.4541015625,0.4892578125,0.5,0.5,0.0,0.0
3015,1,0.3520204384675651,1.0,0.8,0.5,0,1,0.4893899204244031,0.439453125,0.443359375,0.4892578125,1.0,0.5,0.5,1.0
3016,0,0.5134687262338238,0.0,0.2,0.5,0,1,0.489227709645343,0.4677734375,0.4560546875,0.4892578125,0.5,0.0,0.0,0.5
3017,0,0.4332276809083836,0.0,0.2,0.5,0,1,0.489065606361829,0.4443359375,0.4453125,0.4892578125,0.0,0.5,0.5,0.0
3018,1,0.4988444479775699,1.0,0.8,0.5,0,1,0.4892348459754885,0.421875,0.4345703125,0.48828125,0.5,0.5,1.0,1.0
3019,0,0.5839490672317604,0.0,0.2,0.5,0,1,0.4890728476821192,0.4501953125,0.4482421875,0.4892578125,0.0,0.5,0.5,0.0
3020,0,0.4826070069694844,0.0,0.2,0.5,0,1,0.4889109566368752,0.427734375,0.4375,0.48828125,0.5,0.5,0.0,0.0
3021,1,0.2189331945170803,1.0,0.8,0.5,0,1,0.4890800794176042,0.40625,0.427734375,0.48828125,1.0,1.0,0.5,0.5
3022,1,0.4849346361979106,1.0,0.8,0.5,0,1,0.4892490903076414,0.4365234375,0.4404296875,0.48828125,0.5,0.5,1.0,1.0
3023,0,0.4518955978005964,0.0,0.2,0.5,0,1,0.4890873015873015,0.46484375,0.453125,0.4892578125,0.0,0.5,0.5,0.0
3024,1,0.476530564567708,1.0,0.8,0.5,0,1,0.4892561983471074,0.44140625,0.4423828125,0.48828125,0.5,0.5,1.0,1.0
3025,1,0.5899730812571553,1.0,0.8,0.5,0,1,0.4894249834765367,0.46875,0.4560546875,0.4892578125,1.0,0.5,0.5,1.0
3026,0,0.3421469814058886,0.0,0.2,0.5,0,1,0.4892632969937232,0.49609375,0.46875,0.4892578125,0.5,0.0,0.0,0.5
3027,0,0.5243956623907985,0.0,0.2,0.5,0,1,0.4891017173051519,0.470703125,0.4580078125,0.4892578125,0.0,0.5,0.5,0.0
3028,1,0.6570303911911233,1.0,0.8,0.5,0,1,0.4892703862660944,0.447265625,0.4462890625,0.48828125,0.5,0.5,1.0,1.0
3029,1,0.4374056885031542,1.0,0.8,0.5,0,1,0.4894389438943894,0.474609375,0.4599609375,0.4892578125,1.0,0.5,0.5,1.0
3030,0,0.5472327886185737,0.0,0.2,0.5,0,1,0.4892774661827779,0.5009765625,0.47265625,0.4892578125,0.5,0.5,0.0,0.0
3031,0,0.5966305778970802,0.0,0.2,0.5,0,1,0.4891160949868074,0.4765625,0.4609375,0.4892578125,0.0,0.0,0.5,0.5
3032,1,0.5210231439102094,1.0,0.8,0.5,0,1,0.4892845367622815,0.4521484375,0.4501953125,0.48828125,0.5,0.5,1.0,1.0
3033,0,0.4314903019668573,0.0,0.2,0.5,0,1,0.4891232696110745,0.4794921875,0.462890625,0.4892578125,0.0,0.5,0.5,0.0
3034,0,0.4290478989292,0.0,0.2,0.5,0,1,0.4889621087314662,0.4560546875,0.4521484375,0.48828125,0.5,0.5,0.0,0.0
3035,1,0.5743800153765982,1.0,0.8,0.5,0,1,0.4891304347826087,0.43359375,0.44140625,0.48828125,1.0,0.5,0.5,1.0
3036,0,0.5592149090781734,0.0,0.2,0.5,0,1,0.4889693776753375,0.4609375,0.4541015625,0.48828125,0.5,0.0,0.0,0.5
3037,0,0.4213531584928774,0.0,0.2,0.5,0,1,0.488808426596445,0.4384765625,0.443359375,0.48828125,0.0,0.5,0.5,0.0
3038,0,0.3823526845638917,0.0,0.2,0.5,0,1,0.4886475814412636,0.4169921875,0.43359375,0.48828125,0.5,0.5,0.0,0.0
3039,0,0.3719193285851003,0.0,0.2,0.5,0,1,0.4884868421052631,0.3955078125,0.4228515625,0.48828125,0.0,0.5,0.5,0.0
3040,1,0.6661651861184771,1.0,0.8,0.5,0,1,0.4886550476816836,0.3759765625,0.4140625,0.48828125,0.5,0.5,1.0,1.0
